sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,weather,time_of_day,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
Vestfold::IMG_0637_JPG.rf.30a78286b991169d37100dc7d53b2584.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0637_JPG.rf.30a78286b991169d37100dc7d53b2584.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0637_JPG.rf.30a78286b991169d37100dc7d53b2584.txt,unknown,unknown,18.0,1.06904497,12.0,0.0,0.009375,0.00055679,0.01111111,0.0,0.00010417,6.19e-06,1.5,0.08908708,0.36354167,0.0002784,0.23333333,0.00049493,2.12971711,0.0,0.0,0.0,0.0
Vestfold::IMG_0638_JPG.rf.545f00e69852841eeecd4b44314ee449.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0638_JPG.rf.545f00e69852841eeecd4b44314ee449.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0638_JPG.rf.545f00e69852841eeecd4b44314ee449.txt,unknown,unknown,23.0,1.06904497,11.0,0.0,0.01197917,0.00055679,0.01018519,0.0,0.00012201,5.67e-06,2.09090909,0.09718591,0.36328125,0.00055679,0.2337963,0.00049493,2.40415192,0.0,0.0,0.0,0.0
Vestfold::IMG_0639_JPG.rf.f8090ff5f8c432371a1ed5d891d6ba6b.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0639_JPG.rf.f8090ff5f8c432371a1ed5d891d6ba6b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0639_JPG.rf.f8090ff5f8c432371a1ed5d891d6ba6b.txt,unknown,unknown,22.0,1.06904497,12.0,0.0,0.01145833,0.00055679,0.01111111,0.0,0.00012731,6.19e-06,1.83333333,0.08908708,0.36302083,0.00055679,0.23425926,0.00049493,2.18427539,0.0,0.0,0.0,0.0
Vestfold::IMG_0640_JPG.rf.13036052f59ad7d95edcc1c0196f8e1d.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0640_JPG.rf.13036052f59ad7d95edcc1c0196f8e1d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0640_JPG.rf.13036052f59ad7d95edcc1c0196f8e1d.txt,unknown,unknown,22.0,1.06904497,12.0,0.0,0.01145833,0.00055679,0.01111111,0.0,0.00012731,6.19e-06,1.83333333,0.08908708,0.36302083,0.00055679,0.23425926,0.00049493,1.99860954,0.0,0.0,0.0,0.0
Vestfold::IMG_0641_JPG.rf.b160b6a687499573c010a3bc015e567b.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0641_JPG.rf.b160b6a687499573c010a3bc015e567b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0641_JPG.rf.b160b6a687499573c010a3bc015e567b.txt,unknown,unknown,18.0,1.06904497,13.0,1.06904497,0.009375,0.00055679,0.01203704,0.00098986,0.00011285,1.601e-05,1.38461538,0.03266799,0.3640625,0.0002784,0.2337963,0.00049493,2.16120553,0.0,0.0,0.0,0.0
Vestfold::IMG_0642_JPG.rf.fc5d3e94b8a6899a59d5fd90a56a86d6.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0642_JPG.rf.fc5d3e94b8a6899a59d5fd90a56a86d6.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0642_JPG.rf.fc5d3e94b8a6899a59d5fd90a56a86d6.txt,unknown,unknown,17.0,1.06904497,13.0,1.06904497,0.00885417,0.00055679,0.01203704,0.00098986,0.00010658,1.549e-05,1.30769231,0.0261344,0.36276042,0.0002784,0.23194444,0.00049493,2.38929319,0.0,0.0,0.0,0.0
Vestfold::IMG_0643_JPG.rf.30da5dc31a86ece473497b1b486fff50.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0643_JPG.rf.30da5dc31a86ece473497b1b486fff50.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0643_JPG.rf.30da5dc31a86ece473497b1b486fff50.txt,unknown,unknown,17.0,1.06904497,9.0,0.0,0.00885417,0.00055679,0.00833333,0.0,7.378e-05,4.64e-06,1.88888889,0.11878277,0.36328125,0.0002784,0.23287037,0.00049493,2.41709399,0.0,0.0,0.0,0.0
Vestfold::IMG_0644_JPG.rf.235b3b0b3439acdd6c1ef75846965e5a.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0644_JPG.rf.235b3b0b3439acdd6c1ef75846965e5a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0644_JPG.rf.235b3b0b3439acdd6c1ef75846965e5a.txt,unknown,unknown,20.0,1.06904497,11.0,0.0,0.01041667,0.00055679,0.01018519,0.0,0.0001061,5.67e-06,1.81818182,0.09718591,0.36302083,0.00055679,0.23287037,0.00049493,2.16101885,0.0,0.0,0.0,0.0
Vestfold::IMG_0645_JPG.rf.6b213a42acd8ff007f2dc23962f4b5bd.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0645_JPG.rf.6b213a42acd8ff007f2dc23962f4b5bd.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0645_JPG.rf.6b213a42acd8ff007f2dc23962f4b5bd.txt,unknown,unknown,19.0,1.06904497,10.0,0.0,0.00989583,0.00055679,0.00925926,0.0,9.163e-05,5.16e-06,1.9,0.1069045,0.36380208,0.00055679,0.23425926,0.00049493,1.89472175,0.0,0.0,0.0,0.0
Vestfold::IMG_0646_JPG.rf.b2f5912b213cb1fc86aad21c5c963e0c.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0646_JPG.rf.b2f5912b213cb1fc86aad21c5c963e0c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0646_JPG.rf.b2f5912b213cb1fc86aad21c5c963e0c.txt,unknown,unknown,20.0,1.06904497,10.0,0.0,0.01041667,0.00055679,0.00925926,0.0,9.645e-05,5.16e-06,2.0,0.1069045,0.3640625,0.00055679,0.23425926,0.00049493,1.9776895,0.0,0.0,0.0,0.0
Vestfold::IMG_0647_JPG.rf.5d76d4f52fc09ea2e2ef9008ed0c9f78.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0647_JPG.rf.5d76d4f52fc09ea2e2ef9008ed0c9f78.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0647_JPG.rf.5d76d4f52fc09ea2e2ef9008ed0c9f78.txt,unknown,unknown,21.0,1.06904497,11.0,0.0,0.0109375,0.00055679,0.01018519,0.0,0.0001114,5.67e-06,1.90909091,0.09718591,0.36276042,0.00055679,0.2337963,0.00049493,2.22587943,0.0,0.0,0.0,0.0
Vestfold::IMG_0648_JPG.rf.c9c5749bbe05fb493c0521fe32ecc8c4.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0648_JPG.rf.c9c5749bbe05fb493c0521fe32ecc8c4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0648_JPG.rf.c9c5749bbe05fb493c0521fe32ecc8c4.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.36302083,0.00055679,0.2337963,0.00049493,2.01902795,0.0,0.0,0.0,0.0
Vestfold::IMG_0649_JPG.rf.17081bac8481c4e5b9927defb5fa8169.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0649_JPG.rf.17081bac8481c4e5b9927defb5fa8169.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0649_JPG.rf.17081bac8481c4e5b9927defb5fa8169.txt,unknown,unknown,19.0,1.06904497,10.0,0.0,0.00989583,0.00055679,0.00925926,0.0,9.163e-05,5.16e-06,1.9,0.1069045,0.36380208,0.00055679,0.23333333,0.00049493,2.2741847,0.0,0.0,0.0,0.0
Vestfold::IMG_0650_JPG.rf.3d77e8c71d18f96a0cde3a40ef5c472e.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0650_JPG.rf.3d77e8c71d18f96a0cde3a40ef5c472e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0650_JPG.rf.3d77e8c71d18f96a0cde3a40ef5c472e.txt,unknown,unknown,21.0,1.06904497,11.0,0.0,0.0109375,0.00055679,0.01018519,0.0,0.0001114,5.67e-06,1.90909091,0.09718591,0.36432292,0.00055679,0.2337963,0.00049493,2.39597368,0.0,0.0,0.0,0.0
Vestfold::IMG_0651_JPG.rf.bd46ba681f6b9aa2536a090f0d61af5d.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0651_JPG.rf.bd46ba681f6b9aa2536a090f0d61af5d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0651_JPG.rf.bd46ba681f6b9aa2536a090f0d61af5d.txt,unknown,unknown,17.0,1.06904497,11.0,0.0,0.00885417,0.00055679,0.01018519,0.0,9.018e-05,5.67e-06,1.54545455,0.09718591,0.36380208,0.0002784,0.23472222,0.00049493,2.40477729,0.0,0.0,0.0,0.0
Vestfold::IMG_0652_JPG.rf.051f04e0fe445f538896aacc4f8050f6.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0652_JPG.rf.051f04e0fe445f538896aacc4f8050f6.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0652_JPG.rf.051f04e0fe445f538896aacc4f8050f6.txt,unknown,unknown,17.0,1.06904497,12.0,0.0,0.00885417,0.00055679,0.01111111,0.0,9.838e-05,6.19e-06,1.41666667,0.08908708,0.36328125,0.0002784,0.23425926,0.00049493,2.07793832,0.0,0.0,0.0,0.0
Vestfold::IMG_0653_JPG.rf.197e4d906156a2661713a234f2a880a9.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0653_JPG.rf.197e4d906156a2661713a234f2a880a9.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0653_JPG.rf.197e4d906156a2661713a234f2a880a9.txt,unknown,unknown,24.0,1.06904497,12.0,0.0,0.0125,0.00055679,0.01111111,0.0,0.00013889,6.19e-06,2.0,0.08908708,0.36458333,0.00055679,0.23333333,0.00049493,2.13819027,0.0,0.0,0.0,0.0
Vestfold::IMG_0654_JPG.rf.1f7dffccfc1efe363be8a01a7e90298d.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0654_JPG.rf.1f7dffccfc1efe363be8a01a7e90298d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0654_JPG.rf.1f7dffccfc1efe363be8a01a7e90298d.txt,unknown,unknown,19.0,1.06904497,12.0,0.0,0.00989583,0.00055679,0.01111111,0.0,0.00010995,6.19e-06,1.58333333,0.08908708,0.36328125,0.00055679,0.23333333,0.00049493,2.03418016,0.0,0.0,0.0,0.0
Vestfold::IMG_0655_JPG.rf.36cfdf67b44469faaaaab47f99b44dd4.jpg,Vestfold,65.0,65.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\images\IMG_0655_JPG.rf.36cfdf67b44469faaaaab47f99b44dd4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_65m\labels\IMG_0655_JPG.rf.36cfdf67b44469faaaaab47f99b44dd4.txt,unknown,unknown,19.0,1.06904497,11.0,0.0,0.00989583,0.00055679,0.01018519,0.0,0.00010079,5.67e-06,1.72727273,0.09718591,0.36380208,0.00055679,0.2337963,0.00049493,1.8538425,0.0,0.0,0.0,0.0
Vestfold::IMG_0714_JPG.rf.35db8c215e42ae62e9592db5895d0235.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0714_JPG.rf.35db8c215e42ae62e9592db5895d0235.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0714_JPG.rf.35db8c215e42ae62e9592db5895d0235.txt,unknown,unknown,14.0,1.06904497,7.0,0.0,0.00729167,0.00055679,0.00648148,0.0,4.726e-05,3.61e-06,2.0,0.15272071,0.3421875,0.0002784,0.31064815,0.00049493,3.05844259,0.0,0.0,0.0,0.0
Vestfold::IMG_0715_JPG.rf.e41770a21bfb9e5c512f8f0dfef6f7e1.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0715_JPG.rf.e41770a21bfb9e5c512f8f0dfef6f7e1.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0715_JPG.rf.e41770a21bfb9e5c512f8f0dfef6f7e1.txt,unknown,unknown,16.0,1.06904497,8.0,0.0,0.00833333,0.00055679,0.00740741,0.0,6.173e-05,4.12e-06,2.0,0.13363062,0.3421875,0.0002784,0.31018519,0.00049493,2.35869169,0.0,0.0,0.0,0.0
Vestfold::IMG_0716_JPG.rf.3470ecc443907e38a0d50ff560a19e0c.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0716_JPG.rf.3470ecc443907e38a0d50ff560a19e0c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0716_JPG.rf.3470ecc443907e38a0d50ff560a19e0c.txt,unknown,unknown,14.0,1.06904497,8.0,0.0,0.00729167,0.00055679,0.00740741,0.0,5.401e-05,4.12e-06,1.75,0.13363062,0.34166667,0.0002784,0.31018519,0.00049493,1.87691998,0.0,0.0,0.0,0.0
Vestfold::IMG_0717_JPG.rf.06de01f94301b67be8457a4ea3d50019.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0717_JPG.rf.06de01f94301b67be8457a4ea3d50019.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0717_JPG.rf.06de01f94301b67be8457a4ea3d50019.txt,unknown,unknown,15.0,1.06904497,7.0,0.0,0.0078125,0.00055679,0.00648148,0.0,5.064e-05,3.61e-06,2.14285714,0.15272071,0.34192708,0.0002784,0.31064815,0.00049493,1.47631192,0.0,0.0,0.0,0.0
Vestfold::IMG_0718_JPG.rf.8d0a2568fcfb1b3487e91fd0449a18f7.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0718_JPG.rf.8d0a2568fcfb1b3487e91fd0449a18f7.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0718_JPG.rf.8d0a2568fcfb1b3487e91fd0449a18f7.txt,unknown,unknown,15.0,1.06904497,8.0,0.0,0.0078125,0.00055679,0.00740741,0.0,5.787e-05,4.12e-06,1.875,0.13363062,0.34140625,0.0002784,0.31018519,0.00049493,2.0638485,0.0,0.0,0.0,0.0
Vestfold::IMG_0719_JPG.rf.dc84b8d58fbfe3a7ce4a3da8973a022e.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0719_JPG.rf.dc84b8d58fbfe3a7ce4a3da8973a022e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0719_JPG.rf.dc84b8d58fbfe3a7ce4a3da8973a022e.txt,unknown,unknown,16.0,1.06904497,8.0,0.0,0.00833333,0.00055679,0.00740741,0.0,6.173e-05,4.12e-06,2.0,0.13363062,0.34114583,0.0002784,0.31018519,0.00049493,2.27687097,0.0,0.0,0.0,0.0
Vestfold::IMG_0720_JPG.rf.2319c94cee3351907397313412ee4d70.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0720_JPG.rf.2319c94cee3351907397313412ee4d70.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0720_JPG.rf.2319c94cee3351907397313412ee4d70.txt,unknown,unknown,18.0,1.06904497,9.0,0.0,0.009375,0.00055679,0.00833333,0.0,7.813e-05,4.64e-06,2.0,0.11878277,0.340625,0.0002784,0.31064815,0.00049493,2.62641859,0.0,0.0,0.0,0.0
Vestfold::IMG_0721_JPG.rf.77cd5af1163f7bb8669511a4b614d29a.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0721_JPG.rf.77cd5af1163f7bb8669511a4b614d29a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0721_JPG.rf.77cd5af1163f7bb8669511a4b614d29a.txt,unknown,unknown,15.0,1.06904497,8.0,0.0,0.0078125,0.00055679,0.00740741,0.0,5.787e-05,4.12e-06,1.875,0.13363062,0.34140625,0.0002784,0.31018519,0.00049493,2.45416284,0.0,0.0,0.0,0.0
Vestfold::IMG_0722_JPG.rf.136fb1e297fbe1cd66518cef144b8e53.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0722_JPG.rf.136fb1e297fbe1cd66518cef144b8e53.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0722_JPG.rf.136fb1e297fbe1cd66518cef144b8e53.txt,unknown,unknown,15.0,1.06904497,8.0,0.0,0.0078125,0.00055679,0.00740741,0.0,5.787e-05,4.12e-06,1.875,0.13363062,0.34140625,0.0002784,0.30925926,0.00049493,1.75812626,0.0,0.0,0.0,0.0
Vestfold::IMG_0723_JPG.rf.1028d862b8116d3435389e89d0ccabb8.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0723_JPG.rf.1028d862b8116d3435389e89d0ccabb8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0723_JPG.rf.1028d862b8116d3435389e89d0ccabb8.txt,unknown,unknown,14.0,1.06904497,8.0,0.0,0.00729167,0.00055679,0.00740741,0.0,5.401e-05,4.12e-06,1.75,0.13363062,0.34166667,0.0002784,0.30833333,0.00049493,1.72293782,0.0,0.0,0.0,0.0
Vestfold::IMG_0724_JPG.rf.5c58191bc2d5552b63f0dfa7858d0086.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0724_JPG.rf.5c58191bc2d5552b63f0dfa7858d0086.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0724_JPG.rf.5c58191bc2d5552b63f0dfa7858d0086.txt,unknown,unknown,16.0,1.06904497,9.0,0.0,0.00833333,0.00055679,0.00833333,0.0,6.944e-05,4.64e-06,1.77777778,0.11878277,0.34166667,0.0002784,0.3087963,0.00049493,1.79210198,0.0,0.0,0.0,0.0
Vestfold::IMG_0725_JPG.rf.6fc9fb48da7d1cb8f6aef49e490f7382.jpg,Vestfold,70.0,70.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\images\IMG_0725_JPG.rf.6fc9fb48da7d1cb8f6aef49e490f7382.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_70m\labels\IMG_0725_JPG.rf.6fc9fb48da7d1cb8f6aef49e490f7382.txt,unknown,unknown,16.0,1.06904497,8.0,0.0,0.00833333,0.00055679,0.00740741,0.0,6.173e-05,4.12e-06,2.0,0.13363062,0.3421875,0.0002784,0.30925926,0.00049493,1.5089829,0.0,0.0,0.0,0.0
